                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    123,                0.70549,                0.60768,                 1.0019,                0.68825,                0.40417,                0.41558,                0.29452,                 1.2844,                 1.7721,                 1.5548,              0.0087922,              0.0087922,              0.0087922
                    124,                0.69019,                0.61121,                0.98989,                0.74214,                0.37077,                0.43978,                0.30127,                 1.2412,                 1.7201,                 1.4977,              0.0087823,              0.0087823,              0.0087823
                    125,                0.69803,                0.59377,                 0.9885,                0.63325,                0.44215,                0.44678,                0.30324,                 1.2614,                 1.8362,                 1.5102,              0.0087724,              0.0087724,              0.0087724
                    126,                0.70494,                0.61085,                0.99911,                0.57302,                0.43104,                0.43099,                0.30366,                 1.2754,                 1.9089,                 1.5239,              0.0087625,              0.0087625,              0.0087625
                    127,                0.69399,                 0.6159,                0.98954,                0.66837,                0.35962,                0.41657,                0.29444,                 1.2582,                 1.9487,                 1.4997,              0.0087526,              0.0087526,              0.0087526
                    128,                0.68655,                0.60093,                0.99195,                0.68974,                0.42002,                0.41835,                0.30852,                 1.2811,                 1.8251,                 1.5434,              0.0087427,              0.0087427,              0.0087427
                    129,                0.69831,                0.60096,                0.98914,                0.68314,                0.38094,                0.40546,                0.28697,                 1.2401,                 1.9357,                 1.4941,              0.0087328,              0.0087328,              0.0087328
                    130,                0.68257,                0.56827,                0.98754,                0.54117,                0.39487,                0.38994,                0.29368,                 1.2765,                 1.8891,                 1.4959,              0.0087229,              0.0087229,              0.0087229
                    131,                0.68104,                0.56834,                0.97769,                0.61562,                0.40588,                0.44655,                0.30921,                 1.2285,                 1.8673,                 1.4647,               0.008713,               0.008713,               0.008713
                    132,                0.68838,                0.59809,                0.98429,                0.65217,                0.39196,                0.39715,                0.29921,                 1.2568,                 1.8945,                 1.5256,              0.0087031,              0.0087031,              0.0087031
                    133,                0.66935,                0.58217,                0.97746,                0.66142,                0.39084,                0.42384,                0.30911,                  1.275,                 1.8866,                   1.54,              0.0086932,              0.0086932,              0.0086932
                    134,                0.68003,                0.58311,                0.98694,                0.60464,                 0.4162,                0.42585,                0.30202,                 1.2794,                 1.8384,                 1.5535,              0.0086833,              0.0086833,              0.0086833
                    135,                0.66471,                0.57018,                0.98858,                0.64011,                0.43279,                0.42766,                 0.2926,                 1.2254,                 1.8913,                 1.4999,              0.0086734,              0.0086734,              0.0086734
                    136,                0.66724,                0.57335,                0.97892,                0.45986,                0.48118,                0.42198,                0.30239,                 1.2503,                 1.7917,                 1.5327,              0.0086635,              0.0086635,              0.0086635
                    137,                0.68288,                0.58043,                0.98913,                0.59764,                0.40751,                0.40731,                0.29023,                 1.2917,                 1.9032,                 1.5639,              0.0086536,              0.0086536,              0.0086536
                    138,                0.66217,                0.57055,                0.97783,                0.47425,                0.40812,                0.41775,                0.29958,                 1.2646,                 1.9078,                 1.5338,              0.0086437,              0.0086437,              0.0086437
                    139,                0.68204,                0.57471,                0.99014,                0.56164,                0.40779,                0.39891,                0.28896,                 1.2553,                   1.92,                 1.5261,              0.0086338,              0.0086338,              0.0086338
                    140,                0.67936,                0.57386,                0.98599,                0.70521,                0.36171,                0.39163,                0.29475,                 1.2593,                 1.8949,                 1.5224,              0.0086239,              0.0086239,              0.0086239
                    141,                0.66877,                0.55892,                0.97329,                0.74791,                0.36728,                0.39632,                0.29646,                 1.2679,                 1.9506,                 1.5252,               0.008614,               0.008614,               0.008614
                    142,                0.66875,                0.55824,                0.97934,                0.66578,                0.40484,                0.42301,                0.29111,                 1.2728,                 2.0887,                  1.534,              0.0086041,              0.0086041,              0.0086041
                    143,                 0.6611,                0.54938,                0.97775,                0.65521,                0.36074,                 0.4009,                0.29519,                 1.2924,                 1.9975,                 1.5683,              0.0085942,              0.0085942,              0.0085942
                    144,                0.65101,                0.55016,                0.96766,                 0.6468,                0.35416,                0.40056,                0.30475,                 1.2618,                 1.9073,                 1.5339,              0.0085843,              0.0085843,              0.0085843
                    145,                0.65291,                0.55261,                0.96783,                0.70436,                0.39871,                0.43539,                0.30996,                 1.2781,                 1.7348,                 1.5389,              0.0085744,              0.0085744,              0.0085744
                    146,                0.66473,                0.56861,                0.98368,                0.68728,                0.42512,                0.44745,                0.33099,                 1.2277,                 1.8356,                 1.4823,              0.0085645,              0.0085645,              0.0085645
                    147,                0.65992,                0.54681,                0.97122,                0.62863,                0.41868,                0.41709,                0.31882,                 1.2345,                 1.7947,                 1.5065,              0.0085546,              0.0085546,              0.0085546
                    148,                0.65291,                0.53982,                0.96542,                0.64729,                0.38464,                 0.4106,                0.30123,                 1.2764,                 1.8609,                 1.5356,              0.0085447,              0.0085447,              0.0085447
                    149,                0.65127,                0.55022,                0.97192,                0.44215,                0.44373,                0.42103,                0.29689,                  1.264,                 1.9469,                 1.5372,              0.0085348,              0.0085348,              0.0085348
                    150,                0.63667,                0.53962,                0.96464,                0.58024,                0.43855,                0.43924,                0.30699,                 1.2635,                 1.9719,                 1.5266,              0.0085249,              0.0085249,              0.0085249
                    151,                0.65024,                0.54488,                0.97106,                0.76165,                0.36385,                0.42844,                0.31262,                 1.2639,                 1.9358,                 1.5243,               0.008515,               0.008515,               0.008515
                    152,                0.64285,                 0.5385,                0.96014,                0.49091,                 0.4152,                0.42057,                0.29744,                 1.2948,                 1.9771,                 1.5753,              0.0085051,              0.0085051,              0.0085051
                    153,                0.64489,                0.54801,                0.96604,                0.58639,                0.40128,                0.42617,                0.30079,                 1.2649,                  1.964,                 1.5525,              0.0084952,              0.0084952,              0.0084952
                    154,                0.63549,                0.52938,                0.96217,                0.69166,                0.38797,                0.43904,                 0.3118,                 1.2799,                 1.9354,                 1.5447,              0.0084853,              0.0084853,              0.0084853
                    155,                0.64402,                0.54449,                0.97381,                0.53615,                0.44601,                0.43962,                0.33882,                 1.2708,                 1.9091,                  1.525,              0.0084754,              0.0084754,              0.0084754
                    156,                 0.6368,                0.53329,                0.95723,                0.72959,                0.38893,                0.41419,                0.31152,                 1.2636,                 1.9399,                 1.5272,              0.0084655,              0.0084655,              0.0084655
                    157,                0.64598,                0.54237,                0.97359,                0.66012,                0.37898,                0.41922,                0.31166,                 1.2457,                 1.9443,                 1.5407,              0.0084556,              0.0084556,              0.0084556
                    158,                0.65379,                0.53931,                0.97711,                 0.6901,                0.39523,                 0.4183,                0.30926,                 1.2494,                 1.8824,                 1.5429,              0.0084457,              0.0084457,              0.0084457
                    159,                0.63994,                0.52409,                0.96468,                0.54834,                0.41231,                0.40732,                0.30391,                 1.2468,                 1.9421,                 1.5122,              0.0084358,              0.0084358,              0.0084358
                    160,                0.62629,                0.52758,                0.95768,                0.55971,                 0.4467,                0.42441,                0.29602,                 1.2674,                 1.9808,                 1.5346,              0.0084259,              0.0084259,              0.0084259
                    161,                0.63916,                0.52136,                 0.9621,                0.61922,                0.40217,                0.43473,                 0.3187,                 1.2574,                 2.0056,                 1.5241,               0.008416,               0.008416,               0.008416
                    162,                0.64144,                 0.5279,                0.96036,                0.70176,                0.39755,                0.42639,                0.32252,                 1.2682,                 1.9029,                 1.5629,              0.0084061,              0.0084061,              0.0084061
                    163,                0.62838,                0.50352,                0.95673,                0.74425,                0.37456,                0.41266,                0.30512,                 1.2387,                  2.061,                 1.4926,              0.0083962,              0.0083962,              0.0083962
                    164,                0.64066,                0.52594,                0.96822,                0.56238,                0.42317,                0.40858,                0.29702,                 1.2456,                 1.9465,                 1.5067,              0.0083863,              0.0083863,              0.0083863
                    165,                0.63184,                 0.5168,                0.95453,                0.69933,                0.37921,                0.39646,                0.30084,                 1.2099,                 1.9007,                 1.4917,              0.0083764,              0.0083764,              0.0083764
                    166,                0.62431,                0.52135,                0.95647,                0.53532,                0.39712,                0.38934,                0.29215,                 1.2305,                 2.0376,                 1.5016,              0.0083665,              0.0083665,              0.0083665
                    167,                0.62204,                0.51244,                0.95447,                0.56556,                0.37889,                 0.3918,                0.29782,                 1.2273,                 2.0963,                 1.5031,              0.0083566,              0.0083566,              0.0083566
                    168,                0.61837,                0.51352,                0.95483,                0.59457,                0.38475,                0.40632,                0.30349,                 1.2986,                 1.9455,                 1.5725,              0.0083467,              0.0083467,              0.0083467
                    169,                0.62266,                0.51018,                0.94827,                0.59385,                0.36746,                0.40742,                0.30309,                 1.2911,                 2.0009,                 1.5493,              0.0083368,              0.0083368,              0.0083368
                    170,                 0.6112,                0.50713,                 0.9542,                 0.5464,                0.38835,                0.40107,                0.30681,                 1.2446,                 1.9022,                 1.5087,              0.0083269,              0.0083269,              0.0083269
                    171,                0.61521,                0.49517,                 0.9505,                0.61455,                0.42068,                0.40617,                0.30598,                 1.2784,                 1.8273,                 1.5618,               0.008317,               0.008317,               0.008317
                    172,                0.60986,                0.49362,                0.94458,                0.77509,                0.36915,                0.41856,                0.30799,                  1.239,                  1.834,                 1.5111,              0.0083071,              0.0083071,              0.0083071
                    173,                0.60903,                0.50767,                0.95024,                0.60958,                0.41082,                0.41946,                0.30516,                 1.2369,                 1.9837,                 1.5064,              0.0082972,              0.0082972,              0.0082972
                    174,                0.59945,                0.50038,                  0.954,                0.64283,                0.41212,                0.43446,                0.31154,                 1.2353,                 1.8885,                 1.5044,              0.0082873,              0.0082873,              0.0082873
                    175,                0.59852,                0.48748,                0.94656,                0.60893,                0.44424,                0.42604,                0.31153,                 1.2435,                 1.8974,                 1.5119,              0.0082774,              0.0082774,              0.0082774
                    176,                0.61384,                0.49519,                 0.9502,                0.73385,                0.38056,                0.40934,                0.31201,                 1.2489,                 1.8796,                 1.5246,              0.0082675,              0.0082675,              0.0082675
                    177,                0.61243,                0.49795,                 0.9531,                0.55775,                0.43231,                0.40596,                0.30826,                 1.2183,                 1.9019,                 1.5027,              0.0082576,              0.0082576,              0.0082576
                    178,                0.60726,                0.49737,                0.94746,                0.56623,                0.45828,                0.41505,                0.30358,                 1.1851,                 1.8557,                 1.4977,              0.0082477,              0.0082477,              0.0082477
                    179,                0.59634,                0.49659,                0.94174,                0.70158,                0.39457,                0.41272,                0.31219,                 1.2072,                 1.9356,                 1.5066,              0.0082378,              0.0082378,              0.0082378
                    180,                0.59589,                0.47515,                0.94382,                0.59244,                0.42525,                0.42539,                0.31387,                 1.2272,                 1.8651,                 1.5262,              0.0082279,              0.0082279,              0.0082279
                    181,                0.59978,                0.48645,                0.94489,                0.68064,                0.40018,                0.41431,                0.31702,                 1.2167,                 1.8845,                 1.5035,               0.008218,               0.008218,               0.008218
                    182,                 0.6069,                0.48667,                0.94609,                 0.6541,                0.41658,                0.40473,                0.29896,                 1.2982,                 1.9782,                  1.576,              0.0082081,              0.0082081,              0.0082081
                    183,                0.59931,                0.48754,                0.94525,                0.44727,                0.46106,                0.44047,                0.31403,                 1.2482,                 1.9478,                 1.5392,              0.0081982,              0.0081982,              0.0081982
                    184,                0.58645,                0.47618,                0.94213,                 0.5277,                0.42382,                0.41011,                 0.3087,                 1.2229,                 1.9084,                 1.5458,              0.0081883,              0.0081883,              0.0081883
                    185,                0.58198,                0.48076,                0.93763,                0.52409,                0.41134,                0.37864,                0.28388,                 1.2331,                 2.0084,                 1.5278,              0.0081784,              0.0081784,              0.0081784
                    186,                0.58669,                0.47823,                 0.9387,                0.65792,                0.43065,                0.41139,                0.30583,                 1.1961,                 1.9103,                 1.5179,              0.0081685,              0.0081685,              0.0081685
                    187,                 0.5958,                 0.4746,                 0.9446,                0.52608,                0.43237,                0.41498,                0.30497,                 1.2422,                 1.7953,                 1.5308,              0.0081586,              0.0081586,              0.0081586
                    188,                0.58168,                0.47822,                0.93816,                0.65248,                0.41419,                0.42604,                0.32432,                 1.2313,                  1.887,                 1.5198,              0.0081487,              0.0081487,              0.0081487
                    189,                0.59309,                0.48367,                0.94073,                0.49925,                0.45207,                0.42909,                0.31601,                 1.2347,                 1.8534,                 1.5523,              0.0081388,              0.0081388,              0.0081388
                    190,                0.58441,                0.47791,                 0.9464,                0.63726,                0.38254,                0.41847,                0.31199,                 1.2217,                 1.9788,                 1.5002,              0.0081289,              0.0081289,              0.0081289
                    191,                0.59991,                0.49058,                0.94167,                0.65457,                0.38609,                0.38192,                0.28986,                 1.2471,                 2.0549,                 1.5228,               0.008119,               0.008119,               0.008119
                    192,                0.58858,                0.47026,                0.94195,                0.61133,                0.41756,                0.42465,                0.31615,                 1.1975,                 1.9238,                 1.4857,              0.0081091,              0.0081091,              0.0081091
                    193,                 0.5893,                0.46605,                0.94237,                0.61754,                0.42923,                0.43116,                0.31859,                 1.2509,                 1.9129,                 1.5406,              0.0080992,              0.0080992,              0.0080992
                    194,                0.59046,                 0.4768,                0.95367,                0.61537,                0.43823,                0.43509,                0.31888,                 1.2545,                 1.9901,                 1.5411,              0.0080893,              0.0080893,              0.0080893
                    195,                0.58373,                0.47338,                0.94105,                 0.5721,                0.43196,                0.44363,                0.32311,                 1.2679,                 1.8918,                 1.5705,              0.0080794,              0.0080794,              0.0080794
                    196,                0.58078,                0.46895,                0.94015,                0.53203,                 0.4552,                0.44356,                0.32333,                 1.2784,                 2.0958,                 1.5391,              0.0080695,              0.0080695,              0.0080695
                    197,                0.58563,                0.46719,                  0.938,                0.71754,                0.41527,                 0.4366,                 0.3195,                 1.2616,                 1.9775,                 1.5312,              0.0080596,              0.0080596,              0.0080596
                    198,                0.58083,                 0.4637,                0.93726,                0.72944,                0.38087,                0.41975,                0.30884,                 1.2797,                 2.0749,                 1.5487,              0.0080497,              0.0080497,              0.0080497
                    199,                0.57965,                0.46491,                0.94046,                0.67829,                0.38991,                0.41853,                0.31186,                 1.2429,                 1.9737,                  1.538,              0.0080398,              0.0080398,              0.0080398
                    200,                0.59211,                0.46399,                0.94138,                 0.6328,                0.39904,                0.41168,                0.31351,                 1.2409,                 1.9125,                 1.5277,              0.0080299,              0.0080299,              0.0080299
                    201,                 0.5639,                0.45411,                0.92754,                0.62725,                0.40385,                 0.4305,                0.32253,                 1.2688,                  2.038,                 1.5582,                0.00802,                0.00802,                0.00802
                    202,                0.55583,                0.44559,                 0.9301,                0.57227,                0.45146,                0.41876,                0.30983,                 1.2404,                 1.9688,                 1.5161,              0.0080101,              0.0080101,              0.0080101
                    203,                0.58937,                0.46785,                0.94535,                0.62266,                0.40597,                0.41589,                0.30178,                 1.2816,                 1.8898,                 1.5709,              0.0080002,              0.0080002,              0.0080002
                    204,                0.56741,                0.45018,                0.93447,                0.71469,                0.38867,                0.43164,                0.31437,                 1.2368,                 1.9974,                 1.5325,              0.0079903,              0.0079903,              0.0079903
                    205,                0.57634,                0.45742,                0.93177,                0.59857,                0.41183,                0.42211,                0.31737,                 1.2716,                  1.931,                 1.5486,              0.0079804,              0.0079804,              0.0079804
                    206,                0.55797,                0.45455,                0.93049,                0.71599,                0.40665,                0.40644,                 0.3071,                 1.2517,                 1.9907,                 1.5304,              0.0079705,              0.0079705,              0.0079705
                    207,                0.57265,                0.45892,                0.93808,                0.69632,                0.38865,                0.45456,                0.33224,                 1.2231,                 2.0649,                 1.5019,              0.0079606,              0.0079606,              0.0079606
                    208,                0.56418,                0.45449,                0.93141,                 0.5412,                0.46793,                 0.4826,                0.31415,                 1.2111,                 1.9136,                  1.506,              0.0079507,              0.0079507,              0.0079507
                    209,                 0.5688,                0.44868,                0.93505,                0.53413,                0.45816,                0.47125,                0.32166,                 1.2773,                 1.9732,                 1.5803,              0.0079408,              0.0079408,              0.0079408
                    210,                 0.5559,                0.44334,                0.92972,                0.58999,                0.47067,                0.45784,                0.32197,                 1.2207,                 1.8886,                 1.5176,              0.0079309,              0.0079309,              0.0079309
                    211,                0.56853,                0.45721,                0.92448,                0.66367,                0.41149,                0.43603,                0.32427,                 1.2509,                 1.9063,                 1.5423,               0.007921,               0.007921,               0.007921
                    212,                0.57259,                0.45702,                0.93753,                0.62987,                0.39654,                0.40262,                0.30776,                 1.2179,                 1.9502,                 1.5229,              0.0079111,              0.0079111,              0.0079111
                    213,                0.55824,                0.44314,                0.93117,                0.68487,                0.38273,                 0.4296,                0.31286,                 1.2266,                 1.8296,                 1.5458,              0.0079012,              0.0079012,              0.0079012
                    214,                0.56888,                0.44807,                0.92889,                 0.6497,                 0.3878,                0.40184,                0.30292,                 1.2446,                 1.9508,                 1.5377,              0.0078913,              0.0078913,              0.0078913
                    215,                0.55839,                0.44683,                0.92722,                0.64103,                0.37545,                0.40085,                0.30767,                 1.2646,                 1.9966,                 1.5491,              0.0078814,              0.0078814,              0.0078814
                    216,                0.56613,                0.45134,                0.93426,                0.61083,                 0.4387,                0.42023,                0.31602,                 1.2629,                 1.8184,                  1.575,              0.0078715,              0.0078715,              0.0078715
                    217,                0.57003,                0.45712,                0.93184,                0.57633,                0.44138,                0.41234,                0.31022,                 1.2676,                 1.8897,                 1.5726,              0.0078616,              0.0078616,              0.0078616
                    218,                0.56324,                0.45502,                 0.9293,                0.60791,                0.42812,                 0.4039,                0.31302,                 1.2174,                 1.9961,                 1.5279,              0.0078517,              0.0078517,              0.0078517
                    219,                0.55153,                0.43031,                0.92454,                0.61588,                0.43792,                0.45365,                0.33314,                 1.2282,                 1.9768,                 1.5429,              0.0078418,              0.0078418,              0.0078418
                    220,                0.54053,                0.42846,                0.92567,                0.71684,                0.39193,                0.41159,                0.30888,                 1.2242,                 2.0497,                 1.5285,              0.0078319,              0.0078319,              0.0078319
                    221,                0.54774,                0.43714,                0.92503,                0.50663,                 0.4281,                0.42104,                0.30876,                 1.2729,                 2.0216,                 1.5471,               0.007822,               0.007822,               0.007822
                    222,                0.55877,                0.44819,                0.92765,                0.43178,                0.41749,                0.42011,                0.30965,                 1.2681,                 2.0077,                 1.5497,              0.0078121,              0.0078121,              0.0078121
                    223,                0.56326,                0.43897,                0.93371,                0.51154,                0.44057,                 0.4236,                0.32254,                 1.2602,                 1.8723,                 1.5758,              0.0078022,              0.0078022,              0.0078022
                    224,                0.55767,                0.43717,                0.92716,                0.66271,                0.38137,                0.42138,                0.31752,                 1.2541,                 1.9041,                  1.552,              0.0077923,              0.0077923,              0.0077923
                    225,                0.55908,                0.44378,                0.92808,                0.79358,                 0.3538,                 0.4448,                0.32183,                 1.2478,                 1.9448,                 1.5668,              0.0077824,              0.0077824,              0.0077824
                    226,                0.55617,                0.44619,                0.92832,                0.71601,                 0.3807,                0.45309,                0.32778,                 1.2833,                 2.0047,                 1.5994,              0.0077725,              0.0077725,              0.0077725
                    227,                0.54905,                0.43295,                0.92953,                0.57478,                0.44386,                0.42712,                0.30829,                 1.2868,                 2.0406,                 1.5993,              0.0077626,              0.0077626,              0.0077626
                    228,                0.54272,                0.43312,                0.92212,                0.56492,                0.39836,                0.40566,                 0.3106,                 1.2625,                 2.1535,                 1.5683,              0.0077527,              0.0077527,              0.0077527
                    229,                0.54857,                0.44006,                0.92608,                0.59291,                0.41802,                0.42922,                0.32804,                 1.2752,                 1.9526,                 1.5777,              0.0077428,              0.0077428,              0.0077428
                    230,                0.54437,                0.42813,                0.91938,                 0.6602,                0.40779,                0.41888,                 0.3177,                 1.2457,                 2.0053,                 1.5417,              0.0077329,              0.0077329,              0.0077329
                    231,                0.54841,                0.43257,                  0.926,                 0.4594,                0.46608,                0.46104,                0.33337,                 1.2344,                 2.0064,                  1.526,               0.007723,               0.007723,               0.007723
                    232,                 0.5422,                0.41939,                0.91539,                0.65874,                0.42143,                0.41761,                0.31596,                 1.2303,                 1.9436,                   1.51,              0.0077131,              0.0077131,              0.0077131
                    233,                 0.5457,                0.43282,                0.92259,                  0.609,                0.39908,                0.39529,                0.30441,                 1.2454,                 2.0196,                 1.5574,              0.0077032,              0.0077032,              0.0077032
                    234,                 0.5441,                0.43184,                0.92489,                0.69083,                0.37609,                0.40596,                0.31205,                 1.2466,                 2.0902,                 1.5696,              0.0076933,              0.0076933,              0.0076933
                    235,                0.53926,                0.42581,                0.91572,                0.53765,                0.41947,                0.40196,                 0.3087,                 1.2652,                 2.2129,                 1.5643,              0.0076834,              0.0076834,              0.0076834
                    236,                0.54808,                0.42679,                0.92621,                0.55671,                0.40018,                 0.4109,                0.32318,                 1.2319,                 2.1344,                 1.5502,              0.0076735,              0.0076735,              0.0076735
                    237,                0.54278,                 0.4253,                0.92205,                0.57126,                0.43399,                0.39973,                 0.2913,                 1.2406,                 1.9777,                 1.5597,              0.0076636,              0.0076636,              0.0076636
                    238,                0.53998,                0.42891,                0.92049,                0.61132,                0.41287,                0.37997,                0.27962,                 1.2792,                  2.092,                 1.5848,              0.0076537,              0.0076537,              0.0076537
                    239,                0.53689,                0.42686,                0.92528,                0.55878,                0.43473,                0.41034,                 0.3143,                  1.249,                 1.9713,                 1.5888,              0.0076438,              0.0076438,              0.0076438
                    240,                0.53909,                0.42612,                0.92357,                0.54961,                 0.4211,                0.40239,                0.31068,                 1.2484,                  2.032,                  1.565,              0.0076339,              0.0076339,              0.0076339
                    241,                0.53859,                0.42364,                0.92612,                0.58208,                0.40122,                0.42667,                0.31007,                 1.2478,                  2.093,                 1.5377,               0.007624,               0.007624,               0.007624
                    242,                0.52941,                0.42251,                0.92067,                0.53487,                0.42998,                0.43685,                0.31444,                  1.206,                 2.0481,                 1.5022,              0.0076141,              0.0076141,              0.0076141
                    243,                0.53436,                0.42377,                0.91493,                0.49247,                0.43996,                0.42218,                0.32188,                 1.1977,                 1.9564,                 1.5022,              0.0076042,              0.0076042,              0.0076042
                    244,                0.53603,                0.42799,                0.92145,                0.51726,                0.42103,                0.41247,                0.31796,                 1.2132,                 1.9691,                 1.5112,              0.0075943,              0.0075943,              0.0075943
                    245,                0.52933,                0.41362,                0.91307,                 0.6218,                0.40251,                0.40542,                0.31095,                  1.231,                 1.9798,                  1.536,              0.0075844,              0.0075844,              0.0075844
                    246,                0.52521,                0.40926,                0.92036,                0.67724,                0.38064,                0.41094,                0.30962,                 1.2053,                 2.0467,                 1.5086,              0.0075745,              0.0075745,              0.0075745
                    247,                0.51862,                0.41295,                0.91359,                0.51727,                0.42325,                 0.4242,                0.31074,                 1.2033,                 1.9958,                 1.5082,              0.0075646,              0.0075646,              0.0075646
                    248,                0.52256,                0.40562,                0.91413,                0.50294,                0.46604,                0.44265,                0.32256,                 1.1977,                 1.9582,                  1.487,              0.0075547,              0.0075547,              0.0075547
                    249,                0.53728,                0.41903,                0.91512,                0.51134,                 0.4659,                0.44565,                0.31843,                 1.2233,                 1.9216,                 1.5476,              0.0075448,              0.0075448,              0.0075448
                    250,                 0.5178,                0.40836,                0.91371,                0.56768,                 0.4859,                0.45737,                0.31901,                 1.2275,                 2.0159,                 1.5264,              0.0075349,              0.0075349,              0.0075349
                    251,                0.53433,                0.41473,                0.90999,                0.56085,                0.45153,                0.43714,                0.30639,                 1.1874,                 2.1028,                 1.5099,               0.007525,               0.007525,               0.007525
                    252,                0.51549,                0.41017,                0.90883,                0.52895,                 0.4331,                0.42365,                0.30661,                 1.2112,                 2.1315,                 1.5133,              0.0075151,              0.0075151,              0.0075151
                    253,                0.52559,                0.40972,                0.91809,                0.53658,                0.43873,                0.44409,                0.31511,                 1.2237,                 2.1698,                 1.5171,              0.0075052,              0.0075052,              0.0075052
                    254,                0.53456,                0.41854,                0.91765,                0.64192,                0.39354,                0.45072,                0.31218,                 1.2416,                 2.1959,                 1.5238,              0.0074953,              0.0074953,              0.0074953
                    255,                0.50799,                0.40045,                 0.9088,                0.69557,                0.38866,                0.43884,                0.31662,                 1.2236,                 2.0311,                 1.5207,              0.0074854,              0.0074854,              0.0074854
                      0,                 1.5146,                 4.6224,                 1.6674,                0.64337,                0.16426,                0.10835,                0.08467,                 1.3922,                  3.505,                 1.5221,               0.070366,              0.0032927,              0.0032927
